,PLOT_ID,SAMPLEDATE,Shannon,MINUTE,NO_INT,CLOUDS,WIND,TEMP,DATE,AIRTEMP_MEAN_DAY,CDD
34612,LOS09,2013-07-30,1.0,15.0,1.0,S,ST,30.0,2013-07-30,15.8,389.75
34605,LOS09,2013-07-30,1.0,5.0,1.0,S,ST,30.0,2013-07-30,15.8,389.75
34606,LOS09,2013-07-30,1.0,7.0,1.0,S,ST,30.0,2013-07-30,15.8,389.75
34607,LOS09,2013-07-30,1.0,9.0,4.0,S,ST,30.0,2013-07-30,15.8,389.75
34608,LOS09,2013-07-30,1.0,10.0,4.0,S,ST,30.0,2013-07-30,15.8,389.75
35003,LOS10,2013-07-30,3.752892163455153,15.0,1.0,S,ST,26.0,2013-07-30,15.8,389.75
35002,LOS10,2013-07-30,3.752892163455153,7.0,1.0,S,ST,26.0,2013-07-30,15.8,389.75
35001,LOS10,2013-07-30,3.752892163455153,3.0,2.0,S,ST,26.0,2013-07-30,15.8,389.75
35000,LOS10,2013-07-30,3.752892163455153,1.0,2.0,S,ST,26.0,2013-07-30,15.8,389.75
34599,LOS09,2013-07-30,1.0,1.0,1.0,S,ST,30.0,2013-07-30,15.8,389.75
34237,LOS08,2013-07-30,4.823414518314227,10.0,2.0,S,ST,25.0,2013-07-30,15.8,389.75
6605,CPM01,2013-08-13,3.2172224873263437,7.0,1.0,S,ST,27.0,2013-08-13,16.8,478.55
7213,CPM03,2013-08-13,2.2965374234073592,2.0,1.0,S,ST,25.0,2013-08-13,16.8,478.55
9315,CPM10,2013-08-13,1.0,8.0,1.0,S,ST,27.0,2013-08-13,16.8,478.55
9322,CPM10,2013-08-13,1.0,15.0,1.0,S,ST,27.0,2013-08-13,16.8,478.55
6867,CPM02,2013-08-13,1.0,11.0,6.0,S,BR,26.0,2013-08-13,16.8,478.55
6866,CPM02,2013-08-13,1.0,8.0,1.0,S,ST,27.0,2013-08-13,16.8,478.55
9318,CPM10,2013-08-13,1.0,11.0,1.0,S,ST,27.0,2013-08-13,16.8,478.55
9317,CPM10,2013-08-13,1.0,10.0,1.0,S,ST,27.0,2013-08-13,16.8,478.55
7211,CPM03,2013-08-13,2.2965374234073592,1.0,2.0,S,BR,25.0,2013-08-13,16.8,478.55
9316,CPM10,2013-08-13,1.0,9.0,1.0,S,ST,27.0,2013-08-13,16.8,478.55
7214,CPM03,2013-08-13,2.2965374234073592,4.0,1.0,S,BR,25.0,2013-08-13,16.8,478.55
6604,CPM01,2013-08-13,3.2172224873263437,1.0,5.0,S,ST,27.0,2013-08-13,16.8,478.55
7216,CPM03,2013-08-13,2.2965374234073592,13.0,1.0,S,BR,25.0,2013-08-13,16.8,478.55
7217,CPM03,2013-08-13,2.2965374234073592,14.0,1.0,S,BR,25.0,2013-08-13,16.8,478.55
7218,CPM03,2013-08-13,2.2965374234073592,15.0,1.0,S,BR,25.0,2013-08-13,16.8,478.55
7215,CPM03,2013-08-13,2.2965374234073592,6.0,1.0,S,BR,25.0,2013-08-13,16.8,478.55
9320,CPM10,2013-08-13,1.0,13.0,12.0,S,ST,27.0,2013-08-13,16.8,478.55
7587,CPM04,2013-08-13,2.795512558322309,1.0,5.0,S,ST,26.0,2013-08-13,16.8,478.55
7589,CPM04,2013-08-13,2.795512558322309,7.0,2.0,S,BR,26.0,2013-08-13,16.8,478.55
7590,CPM04,2013-08-13,2.795512558322309,7.0,2.0,S,ST,26.0,2013-08-13,16.8,478.55
7591,CPM04,2013-08-13,2.795512558322309,10.0,2.0,S,BR,26.0,2013-08-13,16.8,478.55
7592,CPM04,2013-08-13,2.795512558322309,11.0,2.0,S,BR,26.0,2013-08-13,16.8,478.55
7593,CPM04,2013-08-13,2.795512558322309,14.0,10.0,S,BR,26.0,2013-08-13,16.8,478.55
9311,CPM10,2013-08-13,1.0,2.0,2.0,S,ST,27.0,2013-08-13,16.8,478.55
9313,CPM10,2013-08-13,1.0,3.0,1.0,S,ST,27.0,2013-08-13,16.8,478.55
9314,CPM10,2013-08-13,1.0,4.0,1.0,S,ST,27.0,2013-08-13,16.8,478.55
9319,CPM10,2013-08-13,1.0,12.0,1.0,S,ST,27.0,2013-08-13,16.8,478.55
26528,LOM02,2013-08-16,1.7858869300686604,8.0,243.0,PC,BR,22.0,2013-08-16,17.1,502.45
26526,LOM02,2013-08-16,1.7858869300686604,7.0,20.0,S,BR,22.0,2013-08-16,17.1,502.45
26529,LOM02,2013-08-16,1.7858869300686604,8.0,243.0,PC,BR,24.0,2013-08-16,17.1,502.45
26525,LOM02,2013-08-16,1.7858869300686604,6.0,12.0,PC,BR,22.0,2013-08-16,17.1,502.45
26531,LOM02,2013-08-16,1.7858869300686604,9.0,126.0,PC,BR,22.0,2013-08-16,17.1,502.45
26533,LOM02,2013-08-16,1.7858869300686604,9.0,126.0,PC,BR,24.0,2013-08-16,17.1,502.45
26524,LOM02,2013-08-16,1.7858869300686604,4.0,4.0,PC,BR,24.0,2013-08-16,17.1,502.45
26130,LOM01,2013-08-16,3.1916311853943524,1.0,12.0,S,ST,22.0,2013-08-16,17.1,502.45
26129,LOM01,2013-08-16,3.1916311853943524,1.0,12.0,S,BR,23.0,2013-08-16,17.1,502.45
26141,LOM01,2013-08-16,3.1916311853943524,9.0,29.0,PC,BR,22.0,2013-08-16,17.1,502.45
26142,LOM01,2013-08-16,3.1916311853943524,9.0,29.0,S,ST,22.0,2013-08-16,17.1,502.45
26143,LOM01,2013-08-16,3.1916311853943524,10.0,1.0,S,BR,22.0,2013-08-16,17.1,502.45
26144,LOM01,2013-08-16,3.1916311853943524,11.0,2.0,S,ST,22.0,2013-08-16,17.1,502.45
26145,LOM01,2013-08-16,3.1916311853943524,12.0,2.0,PC,ST,22.0,2013-08-16,17.1,502.45
26146,LOM01,2013-08-16,3.1916311853943524,13.0,2.0,PC,ST,22.0,2013-08-16,17.1,502.45
26147,LOM01,2013-08-16,3.1916311853943524,14.0,2.0,PC,ST,22.0,2013-08-16,17.1,502.45
26148,LOM01,2013-08-16,3.1916311853943524,15.0,18.0,S,BR,23.0,2013-08-16,17.1,502.45
26523,LOM02,2013-08-16,1.7858869300686604,1.0,10.0,S,BR,24.0,2013-08-16,17.1,502.45
26149,LOM01,2013-08-16,3.1916311853943524,15.0,18.0,PC,ST,22.0,2013-08-16,17.1,502.45
26138,LOM01,2013-08-16,3.1916311853943524,7.0,10.0,S,BR,22.0,2013-08-16,17.1,502.45
26137,LOM01,2013-08-16,3.1916311853943524,6.0,14.0,PC,BR,22.0,2013-08-16,17.1,502.45
26134,LOM01,2013-08-16,3.1916311853943524,5.0,23.0,S,BR,22.0,2013-08-16,17.1,502.45
26132,LOM01,2013-08-16,3.1916311853943524,2.0,14.0,S,ST,22.0,2013-08-16,17.1,502.45
26534,LOM02,2013-08-16,1.7858869300686604,10.0,160.0,PC,BR,22.0,2013-08-16,17.1,502.45
26535,LOM02,2013-08-16,1.7858869300686604,11.0,40.0,PC,BR,24.0,2013-08-16,17.1,502.45
26133,LOM01,2013-08-16,3.1916311853943524,4.0,5.0,PC,BR,22.0,2013-08-16,17.1,502.45
27616,LOM05,2013-08-16,1.7462404623319883,14.0,26.0,PC,BR,23.0,2013-08-16,17.1,502.45
27614,LOM05,2013-08-16,1.7462404623319883,9.0,10.0,SH,ST,21.0,2013-08-16,17.1,502.45
27613,LOM05,2013-08-16,1.7462404623319883,6.0,58.0,S,BR,23.0,2013-08-16,17.1,502.45
27612,LOM05,2013-08-16,1.7462404623319883,5.0,2.0,PC,BR,23.0,2013-08-16,17.1,502.45
27610,LOM05,2013-08-16,1.7462404623319883,3.0,10.0,S,BR,23.0,2013-08-16,17.1,502.45
27609,LOM05,2013-08-16,1.7462404623319883,2.0,5.0,PC,BR,23.0,2013-08-16,17.1,502.45
27608,LOM05,2013-08-16,1.7462404623319883,1.0,72.0,S,BR,23.0,2013-08-16,17.1,502.45
27152,LOM04,2013-08-16,1.0,1.0,50.0,SH,BR,23.0,2013-08-16,17.1,502.45
26139,LOM01,2013-08-16,3.1916311853943524,8.0,4.0,PC,BR,22.0,2013-08-16,17.1,502.45
26538,LOM02,2013-08-16,1.7858869300686604,12.0,12.0,PC,BR,24.0,2013-08-16,17.1,502.45
26539,LOM02,2013-08-16,1.7858869300686604,15.0,10.0,PC,ST,22.0,2013-08-16,17.1,502.45
26866,LOM03,2013-08-16,1.825627880057923,1.0,13.0,S,BR,24.0,2013-08-16,17.1,502.45
26869,LOM03,2013-08-16,1.825627880057923,5.0,26.0,S,BR,24.0,2013-08-16,17.1,502.45
26870,LOM03,2013-08-16,1.825627880057923,14.0,10.0,S,BR,24.0,2013-08-16,17.1,502.45
26868,LOM03,2013-08-16,1.825627880057923,2.0,2.0,S,BR,24.0,2013-08-16,17.1,502.45
34249,LOS08,2013-08-20,2.7520080331879986,7.0,5.0,S,ST,27.0,2013-08-20,17.3,534.4499999999999
34250,LOS08,2013-08-20,2.7520080331879986,8.0,5.0,S,ST,27.0,2013-08-20,17.3,534.4499999999999
34251,LOS08,2013-08-20,2.7520080331879986,8.0,5.0,S,ST,28.0,2013-08-20,17.3,534.4499999999999
34253,LOS08,2013-08-20,2.7520080331879986,9.0,7.0,S,ST,27.0,2013-08-20,17.3,534.4499999999999
34254,LOS08,2013-08-20,2.7520080331879986,11.0,4.0,S,ST,27.0,2013-08-20,17.3,534.4499999999999
34256,LOS08,2013-08-20,2.7520080331879986,13.0,3.0,S,ST,27.0,2013-08-20,17.3,534.4499999999999
34248,LOS08,2013-08-20,2.7520080331879986,6.0,1.0,S,ST,27.0,2013-08-20,17.3,534.4499999999999
34247,LOS08,2013-08-20,2.7520080331879986,2.0,11.0,S,ST,27.0,2013-08-20,17.3,534.4499999999999
34242,LOS08,2013-08-20,2.7520080331879986,1.0,28.0,S,ST,27.0,2013-08-20,17.3,534.4499999999999
32177,LOS01,2013-08-20,1.0,15.0,1.0,S,ST,25.0,2013-08-20,17.3,534.4499999999999
42736,RP208,2013-08-21,1.2775319170740629,5.0,5.0,PC,BR,28.0,2013-08-21,19.9,544.75
42734,RP208,2013-08-21,1.2775319170740629,3.0,2.0,PC,BR,28.0,2013-08-21,19.9,544.75
42732,RP208,2013-08-21,1.2775319170740629,2.0,1.0,PC,BR,28.0,2013-08-21,19.9,544.75
12635,FM201,2013-08-21,1.0,8.0,35.0,S,ST,32.0,2013-08-21,19.9,544.75
12637,FM201,2013-08-21,1.0,10.0,2.0,S,ST,32.0,2013-08-21,19.9,544.75
16679,FM206,2013-08-21,2.695363443788471,1.0,25.0,PC,ST,29.0,2013-08-21,19.9,544.75
16684,FM206,2013-08-21,2.695363443788471,2.0,1.0,PC,ST,29.0,2013-08-21,19.9,544.75
16685,FM206,2013-08-21,2.695363443788471,4.0,30.0,PC,ST,29.0,2013-08-21,19.9,544.75
16688,FM206,2013-08-21,2.695363443788471,5.0,5.0,PC,ST,29.0,2013-08-21,19.9,544.75
16689,FM206,2013-08-21,2.695363443788471,7.0,11.0,PC,ST,29.0,2013-08-21,19.9,544.75
16692,FM206,2013-08-21,2.695363443788471,9.0,5.0,PC,ST,29.0,2013-08-21,19.9,544.75
16693,FM206,2013-08-21,2.695363443788471,14.0,1.0,PC,ST,29.0,2013-08-21,19.9,544.75
12638,FM201,2013-08-21,1.0,13.0,1.0,S,ST,32.0,2013-08-21,19.9,544.75
12639,FM201,2013-08-21,1.0,15.0,1.0,S,ST,32.0,2013-08-21,19.9,544.75
42737,RP208,2013-08-21,1.2775319170740629,6.0,6.0,PC,BR,28.0,2013-08-21,19.9,544.75
43576,RP210,2013-08-21,1.1891100934658385,15.0,8.0,PC,ST,27.0,2013-08-21,19.9,544.75
17099,FM207,2013-08-21,1.3833504056486075,2.0,1.0,C,ST,32.0,2013-08-21,19.9,544.75
43575,RP210,2013-08-21,1.1891100934658385,14.0,23.0,PC,ST,27.0,2013-08-21,19.9,544.75
43574,RP210,2013-08-21,1.1891100934658385,13.0,11.0,PC,ST,27.0,2013-08-21,19.9,544.75
43572,RP210,2013-08-21,1.1891100934658385,12.0,32.0,PC,ST,27.0,2013-08-21,19.9,544.75
43570,RP210,2013-08-21,1.1891100934658385,9.0,68.0,PC,ST,27.0,2013-08-21,19.9,544.75
43569,RP210,2013-08-21,1.1891100934658385,8.0,11.0,PC,ST,27.0,2013-08-21,19.9,544.75
43567,RP210,2013-08-21,1.1891100934658385,4.0,7.0,PC,ST,27.0,2013-08-21,19.9,544.75
43566,RP210,2013-08-21,1.1891100934658385,1.0,1.0,PC,ST,27.0,2013-08-21,19.9,544.75
12632,FM201,2013-08-21,1.0,1.0,1.0,S,ST,32.0,2013-08-21,19.9,544.75
12633,FM201,2013-08-21,1.0,6.0,60.0,S,ST,32.0,2013-08-21,19.9,544.75
12634,FM201,2013-08-21,1.0,7.0,4.0,C,ST,30.0,2013-08-21,19.9,544.75
42741,RP208,2013-08-21,1.2775319170740629,14.0,2.0,PC,BR,28.0,2013-08-21,19.9,544.75
42740,RP208,2013-08-21,1.2775319170740629,13.0,8.0,PC,BR,28.0,2013-08-21,19.9,544.75
42739,RP208,2013-08-21,1.2775319170740629,9.0,3.0,PC,BR,28.0,2013-08-21,19.9,544.75
17109,FM207,2013-08-21,1.3833504056486075,14.0,2.0,S,BR,32.0,2013-08-21,19.9,544.75
17108,FM207,2013-08-21,1.3833504056486075,13.0,15.0,S,BR,32.0,2013-08-21,19.9,544.75
17107,FM207,2013-08-21,1.3833504056486075,8.0,2.0,S,BR,32.0,2013-08-21,19.9,544.75
17105,FM207,2013-08-21,1.3833504056486075,4.0,50.0,C,ST,32.0,2013-08-21,19.9,544.75
17100,FM207,2013-08-21,1.3833504056486075,3.0,1.0,C,ST,32.0,2013-08-21,19.9,544.75
43568,RP210,2013-08-21,1.1891100934658385,7.0,5.0,PC,ST,27.0,2013-08-21,19.9,544.75
14295,FM203,2014-07-08,2.8491113634933227,4.0,2.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
13339,FM202,2014-07-08,4.746903615988461,14.0,11.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
13338,FM202,2014-07-08,4.746903615988461,13.0,8.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
14297,FM203,2014-07-08,2.8491113634933227,5.0,0.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
13341,FM202,2014-07-08,4.746903615988461,15.0,17.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
14301,FM203,2014-07-08,2.8491113634933227,11.0,0.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
14294,FM203,2014-07-08,2.8491113634933227,3.0,0.0,S,ST,28.0,2014-07-08,20.033333333333335,170.13333333333333
14299,FM203,2014-07-08,2.8491113634933227,7.0,3.0,S,ST,28.0,2014-07-08,20.033333333333335,170.13333333333333
14306,FM203,2014-07-08,2.8491113634933227,15.0,0.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
14305,FM203,2014-07-08,2.8491113634933227,14.0,4.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
14303,FM203,2014-07-08,2.8491113634933227,13.0,0.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
14302,FM203,2014-07-08,2.8491113634933227,12.0,0.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
14298,FM203,2014-07-08,2.8491113634933227,6.0,0.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
13336,FM202,2014-07-08,4.746903615988461,12.0,12.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
13320,FM202,2014-07-08,4.746903615988461,1.0,0.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
13321,FM202,2014-07-08,4.746903615988461,2.0,4.0,S,ST,28.0,2014-07-08,20.033333333333335,170.13333333333333
13322,FM202,2014-07-08,4.746903615988461,3.0,0.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
13323,FM202,2014-07-08,4.746903615988461,4.0,0.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
13324,FM202,2014-07-08,4.746903615988461,5.0,1.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
13325,FM202,2014-07-08,4.746903615988461,6.0,2.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
13326,FM202,2014-07-08,4.746903615988461,7.0,3.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
13327,FM202,2014-07-08,4.746903615988461,8.0,6.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
13329,FM202,2014-07-08,4.746903615988461,9.0,14.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
13332,FM202,2014-07-08,4.746903615988461,10.0,1.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
13333,FM202,2014-07-08,4.746903615988461,11.0,0.0,S,BR,28.0,2014-07-08,20.033333333333335,170.13333333333333
14300,FM203,2014-07-08,2.8491113634933227,9.0,0.0,S,ST,28.0,2014-07-08,20.033333333333335,170.13333333333333
11132,CPS02,2015-06-29,2.0,15.0,0.0,PC,ST,28.0,2015-06-29,19.666666666666668,248.2
11908,CPS07,2015-06-29,1.0,15.0,0.0,SH,BR,28.0,2015-06-29,19.666666666666668,248.2
11907,CPS07,2015-06-29,1.0,14.0,0.0,SH,BR,28.0,2015-06-29,19.666666666666668,248.2
11906,CPS07,2015-06-29,1.0,13.0,0.0,SH,BR,28.0,2015-06-29,19.666666666666668,248.2
11905,CPS07,2015-06-29,1.0,12.0,0.0,SH,BR,28.0,2015-06-29,19.666666666666668,248.2
11904,CPS07,2015-06-29,1.0,11.0,0.0,SH,BR,28.0,2015-06-29,19.666666666666668,248.2
11903,CPS07,2015-06-29,1.0,10.0,0.0,SH,BR,28.0,2015-06-29,19.666666666666668,248.2
11902,CPS07,2015-06-29,1.0,9.0,0.0,SH,BR,28.0,2015-06-29,19.666666666666668,248.2
4265,CPB03,2015-06-29,2.6794028494573072,3.0,0.0,SH,BR,22.0,2015-06-29,19.666666666666668,248.2
11131,CPS02,2015-06-29,2.0,14.0,0.0,PC,ST,28.0,2015-06-29,19.666666666666668,248.2
11130,CPS02,2015-06-29,2.0,13.0,0.0,PC,ST,28.0,2015-06-29,19.666666666666668,248.2
11129,CPS02,2015-06-29,2.0,12.0,0.0,PC,ST,28.0,2015-06-29,19.666666666666668,248.2
11128,CPS02,2015-06-29,2.0,11.0,0.0,PC,ST,28.0,2015-06-29,19.666666666666668,248.2
11127,CPS02,2015-06-29,2.0,10.0,0.0,PC,ST,28.0,2015-06-29,19.666666666666668,248.2
11126,CPS02,2015-06-29,2.0,9.0,0.0,PC,ST,28.0,2015-06-29,19.666666666666668,248.2
11125,CPS02,2015-06-29,2.0,8.0,0.0,PC,ST,28.0,2015-06-29,19.666666666666668,248.2
4258,CPB03,2015-06-29,2.6794028494573072,1.0,127.0,SH,BR,22.0,2015-06-29,19.666666666666668,248.2
6886,CPM02,2015-06-29,1.239315430729068,15.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
4263,CPB03,2015-06-29,2.6794028494573072,2.0,60.0,SH,BR,22.0,2015-06-29,19.666666666666668,248.2
11901,CPS07,2015-06-29,1.0,8.0,0.0,SH,BR,28.0,2015-06-29,19.666666666666668,248.2
11900,CPS07,2015-06-29,1.0,7.0,1.0,SH,BR,28.0,2015-06-29,19.666666666666668,248.2
8966,CPM09,2015-06-29,5.903481252897994,6.0,0.0,S,BR,28.0,2015-06-29,19.666666666666668,248.2
11898,CPS07,2015-06-29,1.0,5.0,0.0,SH,BR,28.0,2015-06-29,19.666666666666668,248.2
6435,CPB10,2015-06-29,5.2404734248866705,11.0,1.0,SH,ST,20.0,2015-06-29,19.666666666666668,248.2
6436,CPB10,2015-06-29,5.2404734248866705,12.0,0.0,SH,ST,20.0,2015-06-29,19.666666666666668,248.2
6437,CPB10,2015-06-29,5.2404734248866705,13.0,0.0,SH,ST,20.0,2015-06-29,19.666666666666668,248.2
6438,CPB10,2015-06-29,5.2404734248866705,14.0,3.0,SH,ST,20.0,2015-06-29,19.666666666666668,248.2
6441,CPB10,2015-06-29,5.2404734248866705,15.0,0.0,SH,ST,20.0,2015-06-29,19.666666666666668,248.2
11897,CPS07,2015-06-29,1.0,4.0,3.0,SH,BR,28.0,2015-06-29,19.666666666666668,248.2
11895,CPS07,2015-06-29,1.0,3.0,0.0,SH,BR,28.0,2015-06-29,19.666666666666668,248.2
11894,CPS07,2015-06-29,1.0,2.0,0.0,SH,BR,28.0,2015-06-29,19.666666666666668,248.2
11893,CPS07,2015-06-29,1.0,1.0,0.0,SH,BR,28.0,2015-06-29,19.666666666666668,248.2
7235,CPM03,2015-06-29,3.668477760758611,15.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
7234,CPM03,2015-06-29,3.668477760758611,14.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
7233,CPM03,2015-06-29,3.668477760758611,13.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
7232,CPM03,2015-06-29,3.668477760758611,12.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
11338,CPS04,2015-06-29,2.5520279242808916,15.0,0.0,S,BR,27.0,2015-06-29,19.666666666666668,248.2
6434,CPB10,2015-06-29,5.2404734248866705,10.0,0.0,SH,ST,20.0,2015-06-29,19.666666666666668,248.2
11899,CPS07,2015-06-29,1.0,6.0,0.0,SH,BR,28.0,2015-06-29,19.666666666666668,248.2
6433,CPB10,2015-06-29,5.2404734248866705,9.0,0.0,SH,ST,20.0,2015-06-29,19.666666666666668,248.2
8434,CPM07,2015-06-29,3.4595087141302807,2.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
8967,CPM09,2015-06-29,5.903481252897994,7.0,0.0,S,BR,28.0,2015-06-29,19.666666666666668,248.2
8968,CPM09,2015-06-29,5.903481252897994,8.0,0.0,S,BR,28.0,2015-06-29,19.666666666666668,248.2
8969,CPM09,2015-06-29,5.903481252897994,9.0,1.0,S,BR,28.0,2015-06-29,19.666666666666668,248.2
6425,CPB10,2015-06-29,5.2404734248866705,1.0,2.0,SH,ST,20.0,2015-06-29,19.666666666666668,248.2
6426,CPB10,2015-06-29,5.2404734248866705,2.0,1.0,SH,ST,20.0,2015-06-29,19.666666666666668,248.2
6427,CPB10,2015-06-29,5.2404734248866705,3.0,0.0,SH,ST,20.0,2015-06-29,19.666666666666668,248.2
9898,CPR04,2015-06-29,2.2295918739204166,1.0,0.0,S,ST,29.0,2015-06-29,19.666666666666668,248.2
9899,CPR04,2015-06-29,2.2295918739204166,2.0,3.0,S,ST,29.0,2015-06-29,19.666666666666668,248.2
9900,CPR04,2015-06-29,2.2295918739204166,3.0,0.0,S,ST,29.0,2015-06-29,19.666666666666668,248.2
9901,CPR04,2015-06-29,2.2295918739204166,4.0,0.0,S,ST,29.0,2015-06-29,19.666666666666668,248.2
9902,CPR04,2015-06-29,2.2295918739204166,5.0,1.0,S,ST,29.0,2015-06-29,19.666666666666668,248.2
6428,CPB10,2015-06-29,5.2404734248866705,4.0,0.0,SH,ST,20.0,2015-06-29,19.666666666666668,248.2
6429,CPB10,2015-06-29,5.2404734248866705,5.0,0.0,SH,ST,20.0,2015-06-29,19.666666666666668,248.2
6430,CPB10,2015-06-29,5.2404734248866705,6.0,0.0,SH,ST,20.0,2015-06-29,19.666666666666668,248.2
6431,CPB10,2015-06-29,5.2404734248866705,7.0,0.0,SH,ST,20.0,2015-06-29,19.666666666666668,248.2
9783,CPR03,2015-06-29,1.0,12.0,1.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
6432,CPB10,2015-06-29,5.2404734248866705,8.0,0.0,SH,ST,20.0,2015-06-29,19.666666666666668,248.2
11124,CPS02,2015-06-29,2.0,7.0,0.0,PC,ST,28.0,2015-06-29,19.666666666666668,248.2
3933,CPB02,2015-06-29,3.865284642300046,15.0,0.0,S,BR,20.0,2015-06-29,19.666666666666668,248.2
11337,CPS04,2015-06-29,2.5520279242808916,14.0,0.0,S,BR,27.0,2015-06-29,19.666666666666668,248.2
4266,CPB03,2015-06-29,2.6794028494573072,4.0,40.0,S,ST,22.0,2015-06-29,19.666666666666668,248.2
8446,CPM07,2015-06-29,3.4595087141302807,14.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
9775,CPR03,2015-06-29,1.0,4.0,0.0,PC,BR,26.0,2015-06-29,19.666666666666668,248.2
9776,CPR03,2015-06-29,1.0,5.0,1.0,PC,BR,26.0,2015-06-29,19.666666666666668,248.2
9777,CPR03,2015-06-29,1.0,6.0,0.0,PC,BR,26.0,2015-06-29,19.666666666666668,248.2
9778,CPR03,2015-06-29,1.0,7.0,1.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
9779,CPR03,2015-06-29,1.0,8.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
9780,CPR03,2015-06-29,1.0,9.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
9781,CPR03,2015-06-29,1.0,10.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
9782,CPR03,2015-06-29,1.0,11.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
9544,CPR01,2015-06-29,1.0,1.0,0.0,S,ST,27.0,2015-06-29,19.666666666666668,248.2
9545,CPR01,2015-06-29,1.0,2.0,1.0,S,ST,27.0,2015-06-29,19.666666666666668,248.2
9546,CPR01,2015-06-29,1.0,3.0,3.0,S,ST,27.0,2015-06-29,19.666666666666668,248.2
10404,CPR08,2015-06-29,1.7163572076839733,1.0,1.0,PC,BR,29.0,2015-06-29,19.666666666666668,248.2
10405,CPR08,2015-06-29,1.7163572076839733,2.0,0.0,PC,BR,29.0,2015-06-29,19.666666666666668,248.2
10406,CPR08,2015-06-29,1.7163572076839733,3.0,0.0,PC,BR,29.0,2015-06-29,19.666666666666668,248.2
10407,CPR08,2015-06-29,1.7163572076839733,4.0,0.0,PC,BR,29.0,2015-06-29,19.666666666666668,248.2
4267,CPB03,2015-06-29,2.6794028494573072,4.0,40.0,S,BR,22.0,2015-06-29,19.666666666666668,248.2
10408,CPR08,2015-06-29,1.7163572076839733,5.0,0.0,PC,BR,29.0,2015-06-29,19.666666666666668,248.2
4268,CPB03,2015-06-29,2.6794028494573072,5.0,41.0,S,ST,22.0,2015-06-29,19.666666666666668,248.2
4270,CPB03,2015-06-29,2.6794028494573072,6.0,70.0,S,ST,22.0,2015-06-29,19.666666666666668,248.2
6613,CPM01,2015-06-29,4.381768645773808,6.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
6612,CPM01,2015-06-29,4.381768645773808,5.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
6611,CPM01,2015-06-29,4.381768645773808,4.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
6610,CPM01,2015-06-29,4.381768645773808,3.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
6609,CPM01,2015-06-29,4.381768645773808,2.0,0.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
6608,CPM01,2015-06-29,4.381768645773808,1.0,3.0,S,BR,26.0,2015-06-29,19.666666666666668,248.2
4279,CPB03,2015-06-29,2.6794028494573072,14.0,3.0,S,ST,22.0,2015-06-29,19.666666666666668,248.2
4278,CPB03,2015-06-29,2.6794028494573072,13.0,0.0,S,ST,22.0,2015-06-29,19.666666666666668,248.2
4277,CPB03,2015-06-29,2.6794028494573072,12.0,0.0,S,ST,22.0,2015-06-29,19.666666666666668,248.2
4276,CPB03,2015-06-29,2.6794028494573072,11.0,0.0,S,ST,22.0,2015-06-29,19.666666666666668,248.2
